"salary","years_exp","sex","bank_loan"
1701,18,"Man","Yes"
1723,20,"Woman","No"
1647,15,"Man","No"
1456,25,"Man","Yes"
1379,18,"Woman","No"
1371,26,"Woman","No"
1371,15,"Man","No"
1596,10,"Woman","No"
821,11,"Man","No"
1241,16,"Man","No"
1374,16,"Man","No"
1483,14,"Man","No"
1785,29,"Woman","Yes"
1668,23,"Man","Yes"
1020,17,"Man","No"
1570,31,"Man","Yes"
1432,21,"Man","No"
1253,28,"Man","Yes"
1574,13,"Woman","No"
1222,27,"Man","Yes"
1668,19,"Man","Yes"
1627,28,"Woman","Yes"
1511,17,"Man","No"
1355,17,"Woman","No"
1993,22,"Woman","Yes"
1380,16,"Woman","No"
1247,22,"Woman","No"
1844,18,"Man","Yes"
2055,13,"Man","Yes"
1296,21,"Woman","No"
1890,17,"Man","Yes"
2089,10,"Man","No"
1260,25,"Woman","No"
1837,24,"Man","Yes"
1345,16,"Woman","No"
1600,29,"Woman","Yes"
1613,7,"Man","No"
746,14,"Man","No"
735,23,"Woman","No"
1107,22,"Woman","No"
1435,21,"Woman","No"
1491,19,"Woman","No"
2003,15,"Man","Yes"
1419,17,"Man","No"
2035,19,"Man","Yes"
1865,31,"Woman","Yes"
1028,22,"Woman","No"
1404,17,"Woman","No"
1125,22,"Man","No"
2019,17,"Man","Yes"
916,28,"Woman","No"
1641,22,"Man","Yes"
903,18,"Woman","No"
1006,19,"Woman","No"
1903,16,"Woman","No"
1694,14,"Woman","No"
1585,12,"Woman","No"
1458,28,"Woman","Yes"
1190,17,"Woman","No"
1589,17,"Man","No"
1531,15,"Woman","No"
1940,13,"Woman","No"
1789,20,"Woman","No"
1253,18,"Man","No"
1318,21,"Man","No"
1732,20,"Man","Yes"
1891,21,"Man","Yes"
1746,17,"Man","Yes"
1452,17,"Woman","No"
1718,7,"Man","No"
996,27,"Man","No"
1638,32,"Woman","Yes"
1576,24,"Man","Yes"
1628,25,"Man","Yes"
2023,19,"Man","Yes"
2321,14,"Man","Yes"
2006,12,"Woman","No"
961,8,"Woman","No"
1673,26,"Man","Yes"
1584,13,"Man","No"
1708,19,"Man","Yes"
1555,10,"Woman","No"
1535,17,"Woman","No"
2167,22,"Woman","Yes"
2065,32,"Woman","Yes"
1351,14,"Woman","No"
1411,24,"Woman","No"
2143,15,"Man","Yes"
1559,16,"Man","No"
1558,23,"Woman","No"
1032,15,"Man","No"
1298,21,"Woman","No"
1416,15,"Man","No"
1599,18,"Man","No"
1305,23,"Man","No"
1790,20,"Woman","No"
1923,25,"Woman","Yes"
1136,16,"Man","No"
1035,17,"Man","No"
1776,21,"Woman","No"
1499,19,"Woman","No"
1429,25,"Man","Yes"
1316,16,"Man","No"
1112,19,"Man","No"
1069,29,"Woman","No"
1634,15,"Man","No"
1639,25,"Man","Yes"
1436,21,"Man","No"
1313,20,"Woman","No"
1896,14,"Woman","No"
1404,17,"Man","No"
1858,22,"Man","Yes"
1311,22,"Man","No"
1460,23,"Man","Yes"
1221,26,"Man","Yes"
1407,21,"Woman","No"
1167,18,"Woman","No"
1246,19,"Woman","No"
1067,15,"Man","No"
1770,19,"Man","Yes"
1968,12,"Woman","No"
1568,12,"Woman","No"
1651,21,"Woman","No"
1607,22,"Man","Yes"
1154,31,"Man","Yes"
1144,19,"Woman","No"
1389,15,"Woman","No"
1641,22,"Man","Yes"
1437,23,"Woman","No"
1314,20,"Woman","No"
1228,27,"Man","Yes"
1419,20,"Woman","No"
1816,18,"Woman","No"
1993,24,"Woman","Yes"
1334,12,"Man","No"
1524,25,"Woman","No"
1295,18,"Man","No"
1360,25,"Man","Yes"
1357,25,"Man","Yes"
1275,25,"Woman","No"
1347,12,"Woman","No"
710,22,"Woman","No"
2095,13,"Man","Yes"
1446,21,"Man","No"
1344,26,"Man","Yes"
1439,20,"Woman","No"
1122,22,"Woman","No"
1287,21,"Man","No"
733,15,"Woman","No"
1064,14,"Man","No"
1467,16,"Man","No"
1713,26,"Man","Yes"
2045,18,"Man","Yes"
1654,16,"Woman","No"
1566,25,"Man","Yes"
1178,23,"Woman","No"
1892,23,"Woman","Yes"
1299,24,"Man","No"
1578,26,"Woman","Yes"
1014,21,"Woman","No"
1503,23,"Man","Yes"
1859,20,"Woman","Yes"
1398,27,"Man","Yes"
1337,17,"Man","No"
964,19,"Man","No"
1696,24,"Man","Yes"
1845,23,"Man","Yes"
1775,14,"Woman","No"
1136,23,"Man","No"
1569,23,"Woman","No"
1096,24,"Man","No"
2049,25,"Woman","Yes"
1536,19,"Man","No"
1294,21,"Woman","No"
1579,27,"Woman","Yes"
1156,23,"Woman","No"
1458,27,"Woman","Yes"
1519,25,"Man","Yes"
1473,15,"Man","No"
1783,12,"Woman","No"
2009,14,"Woman","No"
1471,22,"Man","Yes"
1299,15,"Man","No"
1661,23,"Woman","No"
1716,12,"Man","No"
1172,22,"Man","No"
1128,14,"Woman","No"
1869,15,"Man","Yes"
1513,20,"Woman","No"
1849,16,"Woman","No"
1330,24,"Woman","No"
949,30,"Woman","No"
1508,18,"Man","No"
1430,27,"Woman","Yes"
1962,14,"Woman","No"
1535,22,"Woman","No"
1683,17,"Man","No"
1537,17,"Woman","No"
2121,19,"Man","Yes"
1247,18,"Woman","No"
1526,22,"Woman","No"
1549,16,"Woman","No"
1994,25,"Woman","Yes"
1811,30,"Man","Yes"
1790,18,"Man","Yes"
1248,15,"Woman","No"
1583,19,"Man","No"
1550,15,"Man","No"
1506,19,"Woman","No"
1273,17,"Woman","No"
1690,20,"Woman","No"
1580,19,"Man","No"
1912,23,"Woman","Yes"
1144,20,"Man","No"
1046,19,"Woman","No"
2129,19,"Man","Yes"
1222,16,"Man","No"
1223,18,"Woman","No"
1324,10,"Woman","No"
1549,23,"Man","Yes"
951,16,"Man","No"
1575,21,"Man","Yes"
1260,21,"Woman","No"
1467,8,"Man","No"
1637,15,"Man","No"
1323,20,"Woman","No"
1631,24,"Man","Yes"
992,15,"Woman","No"
1715,29,"Man","Yes"
1241,17,"Woman","No"
2051,29,"Man","Yes"
1443,26,"Woman","No"
1838,22,"Man","Yes"
1585,13,"Woman","No"
2153,31,"Woman","Yes"
1274,13,"Man","No"
1690,24,"Man","Yes"
1043,27,"Man","No"
1720,6,"Woman","No"
1196,15,"Man","No"
2140,16,"Man","Yes"
1463,20,"Woman","No"
1675,10,"Man","No"
1055,16,"Man","No"
1643,7,"Man","No"
1747,21,"Man","Yes"
2201,27,"Man","Yes"
1767,22,"Man","Yes"
1006,18,"Woman","No"
1328,15,"Man","No"
1803,25,"Woman","Yes"
1841,8,"Woman","No"
1505,23,"Woman","No"
1156,17,"Woman","No"
1563,15,"Man","No"
1750,16,"Man","No"
1218,22,"Man","No"
729,15,"Man","No"
1450,15,"Woman","No"
1489,19,"Man","No"
1189,26,"Man","Yes"
1147,23,"Woman","No"
1328,25,"Woman","No"
1087,21,"Man","No"
1473,22,"Man","Yes"
1653,21,"Man","Yes"
1065,21,"Man","No"
1506,21,"Woman","No"
1205,18,"Woman","No"
1562,16,"Woman","No"
1428,16,"Woman","No"
891,11,"Woman","No"
1202,25,"Man","No"
1219,23,"Man","No"
1149,22,"Man","No"
1904,20,"Man","Yes"
1229,21,"Woman","No"
1057,19,"Man","No"
1414,21,"Woman","No"
1353,21,"Woman","No"
1076,16,"Woman","No"
1280,26,"Woman","No"
2084,27,"Woman","Yes"
1371,23,"Woman","No"
1055,23,"Man","No"
1517,22,"Man","Yes"
1926,26,"Man","Yes"
1406,14,"Man","No"
1406,20,"Man","No"
1281,16,"Woman","No"
1497,11,"Woman","No"
1220,15,"Man","No"
1924,20,"Woman","Yes"
1302,15,"Woman","No"
1335,18,"Man","No"
1866,20,"Man","Yes"
1315,7,"Man","No"
1511,17,"Man","No"
1211,14,"Woman","No"
2196,25,"Man","Yes"
1240,17,"Man","No"
1330,9,"Woman","No"
1617,18,"Woman","No"
1741,21,"Woman","No"
1296,21,"Man","No"
1887,21,"Woman","Yes"
1563,12,"Woman","No"
1804,19,"Woman","No"
1533,14,"Woman","No"
1492,19,"Woman","No"
1404,17,"Woman","No"
1521,11,"Woman","No"
1359,7,"Woman","No"
1356,21,"Woman","No"
1401,18,"Man","No"
1901,24,"Woman","Yes"
1686,16,"Woman","No"
1340,22,"Woman","No"
1214,16,"Man","No"
1257,27,"Woman","No"
2125,21,"Woman","Yes"
1147,26,"Woman","No"
1812,12,"Woman","No"
1669,22,"Woman","No"
1414,15,"Woman","No"
1369,18,"Woman","No"
1862,28,"Man","Yes"
1779,21,"Man","Yes"
1521,25,"Man","Yes"
1539,14,"Woman","No"
1260,23,"Man","No"
1637,16,"Man","No"
1738,24,"Woman","Yes"
1731,21,"Man","Yes"
1663,15,"Man","No"
1633,16,"Man","No"
1408,19,"Man","No"
689,22,"Woman","No"
1336,15,"Woman","No"
1072,18,"Man","No"
1138,14,"Man","No"
1256,28,"Man","Yes"
1076,20,"Woman","No"
1639,23,"Man","Yes"
1987,27,"Man","Yes"
1266,16,"Woman","No"
1077,25,"Woman","No"
1809,21,"Man","Yes"
1108,14,"Woman","No"
1378,15,"Woman","No"
1416,11,"Woman","No"
1756,17,"Man","Yes"
1875,18,"Man","Yes"
1002,16,"Woman","No"
1431,25,"Man","Yes"
1437,15,"Woman","No"
1148,20,"Woman","No"
1760,23,"Woman","Yes"
1575,23,"Man","Yes"
1659,16,"Woman","No"
1263,18,"Woman","No"
1528,8,"Man","No"
1849,18,"Man","Yes"
1435,29,"Man","Yes"
1301,17,"Woman","No"
1587,20,"Woman","No"
1703,14,"Woman","No"
1421,21,"Man","No"
1710,25,"Woman","Yes"
1537,15,"Woman","No"
1829,17,"Man","Yes"
1663,14,"Woman","No"
1269,15,"Woman","No"
1336,27,"Woman","No"
1146,23,"Woman","No"
1585,24,"Man","Yes"
1741,23,"Woman","Yes"
2300,18,"Woman","Yes"
1114,21,"Woman","No"
1155,25,"Man","No"
915,20,"Woman","No"
1890,12,"Man","No"
1737,9,"Woman","No"
1610,20,"Man","Yes"
1996,19,"Woman","Yes"
1998,15,"Woman","No"
2075,20,"Man","Yes"
1557,21,"Man","Yes"
2168,20,"Woman","Yes"
1392,17,"Man","No"
1662,17,"Woman","No"
1885,18,"Man","Yes"
1480,16,"Man","No"
1209,26,"Woman","No"
1254,16,"Woman","No"
2035,13,"Man","Yes"
1347,22,"Man","No"
1257,16,"Woman","No"
1551,18,"Man","No"
1562,25,"Man","Yes"
1314,19,"Woman","No"
1994,15,"Woman","No"
1535,27,"Man","Yes"
1475,27,"Woman","Yes"
1495,17,"Woman","No"
1363,19,"Woman","No"
1246,26,"Woman","No"
1430,22,"Woman","No"
978,12,"Woman","No"
1350,26,"Woman","No"
1905,15,"Woman","No"
1213,23,"Woman","No"
1429,23,"Man","Yes"
1946,17,"Woman","No"
1545,17,"Woman","No"
1846,24,"Woman","Yes"
1928,24,"Man","Yes"
1726,20,"Woman","No"
1672,34,"Woman","Yes"
1759,17,"Woman","No"
1527,24,"Woman","No"
2016,22,"Woman","Yes"
876,21,"Woman","No"
1500,15,"Woman","No"
1659,22,"Woman","No"
998,15,"Woman","No"
1932,21,"Man","Yes"
2342,28,"Woman","Yes"
1922,16,"Man","Yes"
1543,21,"Man","Yes"
1434,17,"Man","No"
1704,16,"Woman","No"
1325,26,"Man","Yes"
1870,31,"Woman","Yes"
1816,19,"Man","Yes"
1204,20,"Man","No"
1627,17,"Man","No"
2150,23,"Man","Yes"
1340,21,"Woman","No"
2005,19,"Man","Yes"
1305,18,"Woman","No"
1550,24,"Man","Yes"
1499,33,"Man","Yes"
1232,16,"Man","No"
1954,27,"Man","Yes"
1277,20,"Man","No"
1300,17,"Man","No"
1380,21,"Man","No"
1537,13,"Man","No"
1279,35,"Man","Yes"
1401,14,"Woman","No"
1623,27,"Man","Yes"
1445,22,"Man","Yes"
1330,20,"Man","No"
1198,14,"Man","No"
1552,12,"Man","No"
738,14,"Woman","No"
1586,20,"Woman","No"
1791,21,"Man","Yes"
1307,17,"Woman","No"
1122,16,"Man","No"
1399,18,"Woman","No"
1560,13,"Woman","No"
1640,21,"Man","Yes"
1429,24,"Woman","No"
2089,16,"Woman","Yes"
876,21,"Woman","No"
1093,24,"Woman","No"
1443,22,"Man","Yes"
1683,12,"Man","No"
1380,28,"Man","Yes"
1697,17,"Man","No"
1216,16,"Woman","No"
1524,26,"Man","Yes"
1617,17,"Woman","No"
1552,19,"Man","No"
1716,14,"Woman","No"
1520,22,"Man","Yes"
1716,14,"Man","No"
1191,26,"Man","Yes"
1339,24,"Man","Yes"
2068,16,"Woman","No"
1861,16,"Man","Yes"
1566,9,"Man","No"
2081,25,"Man","Yes"
1387,17,"Man","No"
2031,21,"Woman","Yes"
1162,25,"Man","No"
1376,21,"Man","No"
1250,14,"Man","No"
1762,15,"Woman","No"
1498,17,"Woman","No"
1669,14,"Man","No"
1533,22,"Woman","No"
1676,24,"Man","Yes"
1723,25,"Woman","Yes"
1440,18,"Man","No"
1630,22,"Man","Yes"
1597,13,"Woman","No"
989,18,"Man","No"
1445,11,"Man","No"
1195,23,"Woman","No"
1767,25,"Man","Yes"
1167,16,"Man","No"
1653,26,"Woman","Yes"
1542,26,"Woman","Yes"
1526,20,"Woman","No"
1596,24,"Woman","No"
971,15,"Woman","No"
372,17,"Man","No"
895,24,"Woman","No"
1698,26,"Woman","Yes"
1233,22,"Man","No"
1434,8,"Man","No"
1856,15,"Woman","No"
1838,19,"Man","Yes"
1474,25,"Woman","No"
1746,19,"Woman","No"
1282,15,"Man","No"
1470,27,"Woman","Yes"
1343,28,"Man","Yes"
626,22,"Man","No"
1781,20,"Woman","No"
1647,10,"Man","No"
1018,15,"Man","No"
1645,18,"Woman","No"
1305,11,"Woman","No"
1433,17,"Man","No"
1702,17,"Man","No"
2048,18,"Woman","Yes"
1662,11,"Man","No"
1278,16,"Woman","No"
1397,17,"Man","No"
1856,16,"Woman","No"
1066,16,"Man","No"
1204,24,"Man","No"
1869,23,"Woman","Yes"
1891,17,"Man","Yes"
1764,21,"Man","Yes"
1285,17,"Woman","No"
1163,22,"Man","No"
1132,7,"Man","No"
1454,23,"Man","Yes"
1225,30,"Man","Yes"
1096,15,"Woman","No"
894,16,"Man","No"
1950,24,"Woman","Yes"
1379,19,"Woman","No"
1466,25,"Man","Yes"
1038,17,"Woman","No"
1105,21,"Man","No"
1447,15,"Man","No"
1110,14,"Woman","No"
1191,22,"Man","No"
1924,13,"Woman","No"
1297,25,"Woman","No"
1411,18,"Man","No"
1107,18,"Man","No"
1026,21,"Woman","No"
1239,23,"Man","No"
1321,13,"Man","No"
1711,25,"Man","Yes"
1646,17,"Man","No"
1558,30,"Woman","Yes"
1310,22,"Woman","No"
2007,19,"Woman","Yes"
1504,20,"Woman","No"
1836,16,"Woman","No"
1021,9,"Man","No"
1777,9,"Man","No"
1122,15,"Woman","No"
1327,14,"Woman","No"
1579,26,"Woman","Yes"
1979,21,"Man","Yes"
1491,17,"Man","No"
1668,24,"Man","Yes"
1325,14,"Woman","No"
1206,21,"Woman","No"
2165,17,"Woman","Yes"
1498,14,"Man","No"
1307,30,"Woman","Yes"
1802,25,"Man","Yes"
1856,21,"Man","Yes"
1564,19,"Man","No"
1507,14,"Woman","No"
1652,22,"Man","Yes"
1379,17,"Woman","No"
1831,21,"Woman","Yes"
1295,15,"Woman","No"
1439,21,"Man","No"
1374,28,"Woman","Yes"
1828,24,"Man","Yes"
1444,15,"Woman","No"
1398,23,"Man","Yes"
1873,20,"Man","Yes"
1143,12,"Woman","No"
1737,17,"Woman","No"
1491,18,"Man","No"
1181,23,"Man","No"
1890,18,"Woman","No"
1739,14,"Woman","No"
1330,22,"Man","No"
1220,27,"Woman","No"
1568,17,"Man","No"
1524,15,"Woman","No"
1948,18,"Man","Yes"
1425,18,"Man","No"
1253,18,"Woman","No"
1306,18,"Man","No"
1722,23,"Woman","Yes"
1881,13,"Woman","No"
1219,30,"Man","Yes"
1080,11,"Woman","No"
1590,25,"Man","Yes"
1945,18,"Woman","No"
1685,16,"Woman","No"
1391,24,"Man","Yes"
1596,32,"Woman","Yes"
1691,12,"Woman","No"
2007,12,"Man","No"
666,18,"Woman","No"
1410,20,"Man","No"
1047,27,"Woman","No"
1470,15,"Man","No"
1412,19,"Man","No"
1441,17,"Man","No"
1588,24,"Woman","No"
1316,22,"Man","No"
1686,29,"Man","Yes"
1302,25,"Woman","No"
1300,27,"Woman","No"
1588,16,"Man","No"
1983,9,"Man","No"
798,23,"Man","No"
1629,14,"Man","No"
1517,19,"Woman","No"
1447,19,"Woman","No"
1644,28,"Woman","Yes"
1347,9,"Man","No"
1825,18,"Man","Yes"
1711,17,"Man","No"
1170,17,"Woman","No"
1650,21,"Woman","No"
1972,21,"Woman","Yes"
1773,14,"Man","No"
1465,23,"Woman","No"
1367,23,"Woman","No"
1513,23,"Man","Yes"
1649,18,"Man","No"
1775,30,"Woman","Yes"
1497,16,"Man","No"
1290,21,"Woman","No"
1595,18,"Woman","No"
1319,20,"Man","No"
1266,14,"Man","No"
1475,15,"Woman","No"
1598,11,"Woman","No"
1220,23,"Woman","No"
1467,22,"Man","Yes"
1541,25,"Woman","No"
2316,17,"Woman","Yes"
1641,19,"Man","Yes"
1715,16,"Woman","No"
1440,28,"Man","Yes"
1247,28,"Man","Yes"
1677,23,"Woman","Yes"
1495,20,"Woman","No"
1172,22,"Man","No"
1131,23,"Man","No"
1184,22,"Woman","No"
1556,19,"Man","No"
1193,19,"Woman","No"
1282,20,"Woman","No"
1629,19,"Man","Yes"
1384,17,"Woman","No"
1179,26,"Man","No"
1189,16,"Woman","No"
931,17,"Woman","No"
1297,24,"Woman","No"
1267,24,"Man","No"
1691,9,"Woman","No"
1759,30,"Man","Yes"
1050,18,"Woman","No"
1833,15,"Man","No"
1146,26,"Man","No"
1414,14,"Woman","No"
1403,23,"Man","Yes"
1276,15,"Man","No"
1694,17,"Woman","No"
1169,25,"Woman","No"
1618,14,"Woman","No"
1879,22,"Woman","Yes"
1554,8,"Woman","No"
1213,17,"Woman","No"
1567,21,"Man","Yes"
1808,15,"Man","No"
1878,18,"Man","Yes"
1843,18,"Man","Yes"
1617,19,"Woman","No"
1326,24,"Man","Yes"
1801,19,"Woman","No"
1778,15,"Woman","No"
1465,20,"Woman","No"
1226,22,"Woman","No"
1339,26,"Man","Yes"
1882,14,"Woman","No"
1095,21,"Man","No"
1326,31,"Woman","Yes"
1148,20,"Man","No"
1937,22,"Woman","Yes"
1182,23,"Woman","No"
1500,23,"Woman","No"
1925,25,"Man","Yes"
1535,30,"Man","Yes"
1244,27,"Woman","No"
963,13,"Man","No"
1106,22,"Man","No"
1918,22,"Woman","Yes"
1647,19,"Woman","No"
1737,24,"Woman","Yes"
1325,19,"Man","No"
1391,21,"Woman","No"
1476,19,"Woman","No"
2112,29,"Woman","Yes"
1406,22,"Man","No"
1568,23,"Woman","No"
1593,20,"Man","Yes"
1214,23,"Woman","No"
1854,21,"Man","Yes"
1408,16,"Man","No"
1361,23,"Woman","No"
1425,19,"Woman","No"
1464,16,"Man","No"
1463,11,"Man","No"
1109,18,"Man","No"
917,22,"Woman","No"
1708,18,"Man","Yes"
1349,19,"Man","No"
1451,13,"Woman","No"
1950,32,"Woman","Yes"
1602,16,"Man","No"
1262,18,"Man","No"
1354,10,"Man","No"
1564,26,"Man","Yes"
1926,24,"Woman","Yes"
1341,20,"Man","No"
1394,18,"Man","No"
2004,21,"Woman","Yes"
1858,30,"Man","Yes"
1789,16,"Woman","No"
1975,17,"Woman","No"
1750,28,"Woman","Yes"
1491,16,"Woman","No"
768,16,"Woman","No"
1235,16,"Man","No"
1916,11,"Man","No"
1582,18,"Woman","No"
1013,25,"Man","No"
1686,25,"Woman","Yes"
1311,20,"Man","No"
1553,17,"Man","No"
1939,20,"Man","Yes"
1567,17,"Man","No"
1675,18,"Woman","No"
1795,23,"Man","Yes"
1538,14,"Woman","No"
1639,17,"Woman","No"
1212,15,"Man","No"
1452,28,"Man","Yes"
2046,27,"Man","Yes"
1630,26,"Man","Yes"
1300,23,"Woman","No"
915,15,"Man","No"
1840,20,"Man","Yes"
1265,18,"Man","No"
1835,11,"Woman","No"
1657,20,"Man","Yes"
1400,21,"Man","No"
1245,24,"Woman","No"
782,21,"Man","No"
1796,13,"Woman","No"
1957,18,"Man","Yes"
1146,19,"Woman","No"
1556,16,"Man","No"
1853,12,"Man","No"
1600,15,"Woman","No"
1635,22,"Man","Yes"
1654,19,"Man","Yes"
1321,22,"Man","No"
1769,26,"Woman","Yes"
1792,7,"Woman","No"
1717,26,"Woman","Yes"
1686,25,"Man","Yes"
1915,7,"Woman","No"
1582,13,"Man","No"
1753,13,"Woman","No"
919,19,"Woman","No"
1550,24,"Man","Yes"
1094,23,"Man","No"
1543,30,"Man","Yes"
1419,23,"Man","Yes"
1272,20,"Man","No"
1886,11,"Woman","No"
1530,19,"Man","No"
1730,18,"Man","Yes"
1180,12,"Woman","No"
1420,29,"Woman","Yes"
1566,22,"Woman","No"
1631,22,"Man","Yes"
1933,32,"Woman","Yes"
1328,20,"Man","No"
1771,21,"Man","Yes"
1587,15,"Man","No"
1927,26,"Woman","Yes"
902,11,"Woman","No"
1223,18,"Woman","No"
1405,16,"Woman","No"
1522,19,"Man","No"
940,17,"Woman","No"
997,15,"Woman","No"
1040,20,"Woman","No"
1725,21,"Woman","No"
1049,17,"Man","No"
1145,21,"Woman","No"
1831,24,"Woman","Yes"
1803,18,"Man","Yes"
1274,24,"Man","No"
1382,20,"Woman","No"
1717,16,"Man","No"
1336,6,"Woman","No"
1868,27,"Woman","Yes"
1403,19,"Woman","No"
1254,20,"Woman","No"
1374,21,"Woman","No"
1388,17,"Woman","No"
1589,16,"Woman","No"
1504,15,"Woman","No"
1482,24,"Woman","No"
1194,18,"Woman","No"
1332,24,"Man","Yes"
1565,18,"Woman","No"
1768,20,"Woman","No"
1282,27,"Woman","No"
1481,26,"Man","Yes"
1386,22,"Man","No"
1241,15,"Man","No"
1231,19,"Man","No"
2121,13,"Woman","No"
976,18,"Woman","No"
1724,23,"Woman","Yes"
1946,22,"Man","Yes"
1386,24,"Woman","No"
1359,16,"Man","No"
1550,26,"Woman","Yes"
1400,24,"Man","Yes"
1366,18,"Woman","No"
1620,19,"Woman","No"
1338,26,"Man","Yes"
1599,24,"Woman","No"
1404,17,"Woman","No"
1545,11,"Man","No"
1941,21,"Woman","Yes"
1524,19,"Woman","No"
1970,22,"Woman","Yes"
1588,25,"Woman","Yes"
1411,11,"Woman","No"
1647,17,"Man","No"
1720,19,"Woman","No"
1514,20,"Woman","No"
1614,23,"Woman","No"
1666,18,"Man","Yes"
1634,22,"Woman","No"
1154,19,"Man","No"
1766,18,"Woman","No"
1683,22,"Woman","No"
1224,22,"Man","No"
1850,12,"Man","No"
1479,23,"Man","Yes"
2052,18,"Man","Yes"
1731,18,"Man","Yes"
1785,23,"Woman","Yes"
1256,17,"Woman","No"
2021,18,"Man","Yes"
1281,20,"Woman","No"
1675,25,"Woman","Yes"
1328,28,"Man","Yes"
970,19,"Man","No"
1091,18,"Woman","No"
1661,13,"Woman","No"
1177,17,"Man","No"
1912,16,"Woman","No"
1043,18,"Man","No"
1403,19,"Woman","No"
1363,17,"Woman","No"
1441,24,"Woman","No"
1093,17,"Man","No"
962,15,"Man","No"
1443,15,"Man","No"
1541,19,"Man","No"
1440,16,"Woman","No"
1660,13,"Man","No"
1490,14,"Man","No"
1466,29,"Man","Yes"
1675,22,"Woman","No"
1671,17,"Man","No"
1044,20,"Man","No"
1501,17,"Woman","No"
1607,14,"Woman","No"
2152,25,"Woman","Yes"
1407,17,"Man","No"
1746,23,"Man","Yes"
1589,17,"Woman","No"
1330,18,"Man","No"
1509,13,"Woman","No"
1702,21,"Man","Yes"
1193,17,"Woman","No"
1280,21,"Woman","No"
1922,26,"Woman","Yes"
1133,16,"Woman","No"
1359,10,"Woman","No"
1399,19,"Man","No"
1258,23,"Woman","No"
1874,15,"Woman","No"
1787,17,"Man","Yes"
1107,25,"Woman","No"
1395,23,"Woman","No"
1709,20,"Man","Yes"
1019,26,"Man","No"
1179,10,"Man","No"
1917,17,"Woman","No"
1425,13,"Man","No"
1864,14,"Man","No"
646,29,"Man","No"
1660,28,"Woman","Yes"
1844,10,"Woman","No"
1273,19,"Woman","No"
1769,25,"Man","Yes"
1335,21,"Man","No"
2020,14,"Woman","No"
1116,23,"Man","No"
1383,24,"Man","Yes"
1388,23,"Man","Yes"
886,22,"Woman","No"
1141,24,"Man","No"
1649,19,"Woman","No"
1467,24,"Man","Yes"
1957,19,"Woman","Yes"
1794,24,"Man","Yes"
1522,20,"Woman","No"
811,23,"Woman","No"
799,20,"Man","No"
1268,15,"Man","No"
659,19,"Woman","No"
1771,19,"Woman","No"
1277,22,"Man","No"
1519,14,"Man","No"
1866,28,"Man","Yes"
1520,17,"Woman","No"
1344,22,"Man","No"
1662,23,"Woman","No"
1677,26,"Man","Yes"
955,21,"Woman","No"
1294,25,"Woman","No"
1198,23,"Man","No"
1916,17,"Woman","No"
1626,19,"Woman","No"
1666,15,"Woman","No"
1609,14,"Man","No"
1396,20,"Woman","No"
1413,19,"Woman","No"
1055,26,"Woman","No"
1769,18,"Man","Yes"
1630,22,"Man","Yes"
1544,13,"Woman","No"
1933,17,"Man","Yes"
1584,17,"Woman","No"
1414,11,"Man","No"
1748,25,"Man","Yes"
1207,17,"Man","No"
1844,20,"Man","Yes"
1704,26,"Woman","Yes"
1809,26,"Woman","Yes"
1285,21,"Man","No"
1623,16,"Man","No"
1325,10,"Woman","No"
1648,17,"Man","No"
1790,22,"Woman","Yes"
1597,12,"Man","No"
1345,20,"Man","No"
1684,25,"Woman","Yes"
1516,16,"Woman","No"
1350,25,"Man","Yes"
1739,15,"Man","No"
1419,19,"Woman","No"
2162,28,"Man","Yes"
1453,32,"Man","Yes"
1719,18,"Man","Yes"
1664,9,"Woman","No"
1363,17,"Man","No"
1379,21,"Man","No"
1419,16,"Man","No"
1429,21,"Woman","No"
1673,21,"Man","Yes"
692,22,"Man","No"
1797,14,"Man","No"
1301,23,"Man","No"
1806,16,"Man","Yes"
1337,15,"Man","No"
1452,16,"Woman","No"
1829,17,"Woman","No"
1223,28,"Woman","No"
1459,29,"Woman","Yes"
1373,24,"Man","Yes"
1495,17,"Woman","No"
1716,21,"Man","Yes"
1559,18,"Woman","No"
1568,25,"Man","Yes"
1368,26,"Woman","No"
1486,15,"Woman","No"
1484,12,"Woman","No"
1305,17,"Man","No"
1827,13,"Woman","No"
1392,10,"Woman","No"
1991,27,"Man","Yes"
1366,8,"Man","No"
1713,20,"Woman","No"
1464,11,"Woman","No"
1490,21,"Man","Yes"
1884,20,"Man","Yes"
1596,21,"Man","Yes"
1836,30,"Man","Yes"
1553,25,"Woman","Yes"
1373,28,"Man","Yes"
1492,25,"Woman","No"
1181,21,"Man","No"
1356,14,"Man","No"
1765,16,"Man","No"
1874,16,"Man","Yes"
1968,23,"Man","Yes"
1713,20,"Man","Yes"
1037,22,"Man","No"
1638,14,"Woman","No"
1357,24,"Woman","No"
1439,19,"Man","No"
1328,14,"Woman","No"
1921,17,"Woman","No"
934,22,"Man","No"
1295,18,"Woman","No"
703,16,"Woman","No"
1535,14,"Woman","No"
2197,20,"Woman","Yes"
2074,21,"Man","Yes"
2024,26,"Woman","Yes"
1614,17,"Woman","No"
1751,18,"Man","Yes"
1028,13,"Man","No"
981,29,"Woman","No"
1429,16,"Man","No"
1846,16,"Woman","No"
1177,27,"Woman","No"
1399,22,"Woman","No"
1517,9,"Woman","No"
1631,21,"Woman","No"
1098,12,"Woman","No"
1721,22,"Man","Yes"
1661,14,"Man","No"
1525,14,"Woman","No"
1290,16,"Man","No"
